chapter,code,codeTitle,noteType,noteText,referencedCodes,referencedCategories
5,F11.92,"Opioid use, unspecified with intoxication",excludes1,"opioid use, unspecified with withdrawal (F11.93)",F11.93,F11
5,F11.93,"Opioid use, unspecified with withdrawal",excludes1,"opioid use, unspecified with intoxication (F11.92-)",F11.92-,F11
5,F12.1,Cannabis abuse,excludes1,cannabis dependence (F12.2-),F12.2-,F12
5,F12.1,Cannabis abuse,excludes1,"cannabis use, unspecified (F12.9-)",F12.9-,F12
5,F12.2,Cannabis dependence,excludes1,cannabis abuse (F12.1-),F12.1-,F12
5,F12.2,Cannabis dependence,excludes1,"cannabis use, unspecified (F12.9-)",F12.9-,F12
5,F12.9,"Cannabis use, unspecified",excludes1,cannabis abuse (F12.1-),F12.1-,F12
5,F12.9,"Cannabis use, unspecified",excludes1,cannabis dependence (F12.2-),F12.2-,F12
5,F13.1,"Sedative, hypnotic or anxiolytic-related abuse",excludes1,"sedative, hypnotic or anxiolytic-related dependence (F13.2-)",F13.2-,F13
5,F13.1,"Sedative, hypnotic or anxiolytic-related abuse",excludes1,"sedative, hypnotic, or anxiolytic use, unspecified (F13.9-)",F13.9-,F13
5,F13.2,"Sedative, hypnotic or anxiolytic-related dependence",excludes1,"sedative, hypnotic or anxiolytic-related abuse (F13.1-)",F13.1-,F13
5,F13.2,"Sedative, hypnotic or anxiolytic-related dependence",excludes1,"sedative, hypnotic, or anxiolytic use, unspecified (F13.9-)",F13.9-,F13
5,F13.22,"Sedative, hypnotic or anxiolytic dependence with intoxication",excludes1,"sedative, hypnotic or anxiolytic dependence with withdrawal (F13.23-)",F13.23-,F13
5,F13.23,"Sedative, hypnotic or anxiolytic dependence with withdrawal",excludes1,"sedative, hypnotic or anxiolytic dependence with intoxication (F13.22-)",F13.22-,F13
5,F13.9,"Sedative, hypnotic or anxiolytic-related use, unspecified",excludes1,"sedative, hypnotic or anxiolytic-related abuse (F13.1-)",F13.1-,F13
5,F13.9,"Sedative, hypnotic or anxiolytic-related use, unspecified",excludes1,"sedative, hypnotic or anxiolytic-related dependence (F13.2-)",F13.2-,F13
5,F13.92,"Sedative, hypnotic or anxiolytic use, unspecified with intoxication",excludes1,"sedative, hypnotic or anxiolytic use, unspecified with withdrawal (F13.93-)",F13.93-,F13
5,F13.93,"Sedative, hypnotic or anxiolytic use, unspecified with withdrawal",excludes1,"sedative, hypnotic or anxiolytic use, unspecified with intoxication (F13.92-)",F13.92-,F13
5,F14.1,Cocaine abuse,excludes1,cocaine dependence (F14.2-),F14.2-,F14
5,F14.1,Cocaine abuse,excludes1,"cocaine use, unspecified (F14.9-)",F14.9-,F14
5,F14.2,Cocaine dependence,excludes1,cocaine abuse (F14.1-),F14.1-,F14
5,F14.2,Cocaine dependence,excludes1,"cocaine use, unspecified (F14.9-)",F14.9-,F14
5,F14.22,Cocaine dependence with intoxication,excludes1,cocaine dependence with withdrawal (F14.23),F14.23,F14
5,F14.23,Cocaine dependence with withdrawal,excludes1,cocaine dependence with intoxication (F14.22-),F14.22-,F14
5,F14.9,"Cocaine use, unspecified",excludes1,cocaine abuse (F14.1-),F14.1-,F14
5,F14.9,"Cocaine use, unspecified",excludes1,cocaine dependence (F14.2-),F14.2-,F14
5,F15.1,Other stimulant abuse,excludes1,other stimulant dependence (F15.2-),F15.2-,F15
5,F15.1,Other stimulant abuse,excludes1,"other stimulant use, unspecified (F15.9-)",F15.9-,F15
5,F15.2,Other stimulant dependence,excludes1,other stimulant abuse (F15.1-),F15.1-,F15
5,F15.2,Other stimulant dependence,excludes1,"other stimulant use, unspecified (F15.9-)",F15.9-,F15
5,F15.22,Other stimulant dependence with intoxication,excludes1,other stimulant dependence with withdrawal (F15.23),F15.23,F15
5,F15.23,Other stimulant dependence with withdrawal,excludes1,other stimulant dependence with intoxication (F15.22-),F15.22-,F15
5,F15.9,"Other stimulant use, unspecified",excludes1,other stimulant abuse (F15.1-),F15.1-,F15
5,F15.9,"Other stimulant use, unspecified",excludes1,other stimulant dependence (F15.2-),F15.2-,F15
5,F15.92,"Other stimulant use, unspecified with intoxication",excludes1,"other stimulant use, unspecified with withdrawal (F15.93)",F15.93,F15
5,F15.93,"Other stimulant use, unspecified with withdrawal",excludes1,"other stimulant use, unspecified with intoxication (F15.92-)",F15.92-,F15
5,F16.1,Hallucinogen abuse,excludes1,hallucinogen dependence (F16.2-),F16.2-,F16
5,F16.1,Hallucinogen abuse,excludes1,"hallucinogen use, unspecified (F16.9-)",F16.9-,F16
5,F16.2,Hallucinogen dependence,excludes1,hallucinogen abuse (F16.1-),F16.1-,F16
5,F16.2,Hallucinogen dependence,excludes1,"hallucinogen use, unspecified (F16.9-)",F16.9-,F16
5,F16.9,"Hallucinogen use, unspecified",excludes1,hallucinogen abuse (F16.1-),F16.1-,F16
5,F16.9,"Hallucinogen use, unspecified",excludes1,hallucinogen dependence (F16.2-),F16.2-,F16
5,F17,Nicotine dependence,excludes1,history of tobacco dependence (Z87.891),Z87.891,Z87
5,F17,Nicotine dependence,excludes1,tobacco use NOS (Z72.0),Z72.0,Z72
5,F18.1,Inhalant abuse,excludes1,inhalant dependence (F18.2-),F18.2-,F18
5,F18.1,Inhalant abuse,excludes1,"inhalant use, unspecified (F18.9-)",F18.9-,F18
5,F18.2,Inhalant dependence,excludes1,inhalant abuse (F18.1-),F18.1-,F18
5,F18.2,Inhalant dependence,excludes1,"inhalant use, unspecified (F18.9-)",F18.9-,F18
5,F18.9,"Inhalant use, unspecified",excludes1,inhalant abuse (F18.1-),F18.1-,F18
5,F18.9,"Inhalant use, unspecified",excludes1,inhalant dependence (F18.2-),F18.2-,F18
5,F19.1,Other psychoactive substance abuse,excludes1,other psychoactive substance dependence (F19.2-),F19.2-,F19
5,F19.1,Other psychoactive substance abuse,excludes1,"other psychoactive substance use, unspecified (F19.9-)",F19.9-,F19
5,F19.2,Other psychoactive substance dependence,excludes1,other psychoactive substance abuse (F19.1-),F19.1-,F19
5,F19.2,Other psychoactive substance dependence,excludes1,"other psychoactive substance use, unspecified (F19.9-)",F19.9-,F19
5,F19.22,Other psychoactive substance dependence with intoxication,excludes1,other psychoactive substance dependence with withdrawal (F19.23-),F19.23-,F19
5,F19.23,Other psychoactive substance dependence with withdrawal,excludes1,other psychoactive substance dependence with intoxication (F19.22-),F19.22-,F19
5,F19.9,"Other psychoactive substance use, unspecified",excludes1,other psychoactive substance abuse (F19.1-),F19.1-,F19
5,F19.9,"Other psychoactive substance use, unspecified",excludes1,other psychoactive substance dependence (F19.2-),F19.2-,F19
5,F19.92,"Other psychoactive substance use, unspecified with intoxication",excludes1,"other psychoactive substance use, unspecified with withdrawal (F19.93)",F19.93,F19
5,F19.93,"Other psychoactive substance use, unspecified with withdrawal",excludes1,"other psychoactive substance use, unspecified with intoxication (F19.92-)",F19.92-,F19
5,F20,Schizophrenia,excludes1,brief psychotic disorder (F23),F23,F23
5,F20,Schizophrenia,excludes1,cyclic schizophrenia (F25.0),F25.0,F25
5,F20,Schizophrenia,excludes1,"mood [affective] disorders with psychotic symptoms (F30.2, F31.2, F31.5, F31.64, F32.3, F33.3)",F30.2; F31.2; F31.5; F31.64; F32.3; F33.3,F30; F31; F32; F33
5,F20,Schizophrenia,excludes1,schizoaffective disorder (F25.-),F25.-,F25
5,F20,Schizophrenia,excludes1,schizophrenic reaction NOS (F23),F23,F23
5,F20.0,Paranoid schizophrenia,excludes1,involutional paranoid state (F22),F22,F22
5,F20.0,Paranoid schizophrenia,excludes1,paranoia (F22),F22,F22
5,F20.2,Catatonic schizophrenia,excludes1,catatonic stupor (R40.1),R40.1,R40
5,F20.3,Undifferentiated schizophrenia,excludes1,acute schizophrenia-like psychotic disorder (F23),F23,F23
5,F22,Delusional disorders,excludes1,"mood [affective] disorders with psychotic symptoms (F30.2, F31.2, F31.5, F31.64, F32.3, F33.3)",F30.2; F31.2; F31.5; F31.64; F32.3; F33.3,F30; F31; F32; F33
5,F22,Delusional disorders,excludes1,paranoid schizophrenia (F20.0),F20.0,F20
5,F25,Schizoaffective disorders,excludes1,"mood [affective] disorders with psychotic symptoms (F30.2, F31.2, F31.5, F31.64, F32.3, F33.3)",F30.2; F31.2; F31.5; F31.64; F32.3; F33.3,F30; F31; F32; F33
5,F25,Schizoaffective disorders,excludes1,schizophrenia (F20.-),F20.-,F20
5,F29,Unspecified psychosis not due to a substance or known physiological condition,excludes1,mental disorder NOS (F99),F99,F99
5,F29,Unspecified psychosis not due to a substance or known physiological condition,excludes1,unspecified mental disorder due to known physiological condition (F09),F09,F09
5,F30,Manic episode,excludes1,bipolar disorder (F31.-),F31.-,F31
5,F30,Manic episode,excludes1,"major depressive disorder, single episode (F32.-)",F32.-,F32
5,F30,Manic episode,excludes1,"major depressive disorder, recurrent (F33.-)",F33.-,F33
5,F31,Bipolar disorder,excludes1,"bipolar disorder, single manic episode (F30.-)",F30.-,F30
5,F31,Bipolar disorder,excludes1,"major depressive disorder, single episode (F32.-)",F32.-,F32
5,F31,Bipolar disorder,excludes1,"major depressive disorder, recurrent (F33.-)",F33.-,F33
5,F32,Depressive episode,excludes1,bipolar disorder (F31.-),F31.-,F31
5,F32,Depressive episode,excludes1,manic episode (F30.-),F30.-,F30
5,F32,Depressive episode,excludes1,recurrent depressive disorder (F33.-),F33.-,F33
5,F32.81,Premenstrual dysphoric disorder,excludes1,premenstrual tension syndrome (N94.3),N94.3,N94
5,F33,"Major depressive disorder, recurrent",excludes1,bipolar disorder (F31.-),F31.-,F31
5,F33,"Major depressive disorder, recurrent",excludes1,manic episode (F30.-),F30.-,F30
5,F40.01,Agoraphobia with panic disorder,excludes1,panic disorder without agoraphobia (F41.0),F41.0,F41
5,F41.0,Panic disorder [episodic paroxysmal anxiety],excludes1,panic disorder with agoraphobia (F40.01),F40.01,F40
5,F42.4,Excoriation (skin-picking) disorder,excludes1,factitial dermatitis (L98.1),L98.1,L98
5,F42.4,Excoriation (skin-picking) disorder,excludes1,other specified behavioral and emotional disorders with onset usually occurring in early childhood and adolescence (F98.8),F98.8,F98
5,F44.0,Dissociative amnesia,excludes1,amnesia NOS (R41.3),R41.3,R41
5,F44.0,Dissociative amnesia,excludes1,anterograde amnesia (R41.1),R41.1,R41
5,F44.0,Dissociative amnesia,excludes1,dissociative amnesia with dissociative fugue (F44.1),F44.1,F44
5,F44.0,Dissociative amnesia,excludes1,retrograde amnesia (R41.2),R41.2,R41
5,F44.2,Dissociative stupor,excludes1,catatonic stupor (R40.1),R40.1,R40
5,F44.2,Dissociative stupor,excludes1,stupor NOS (R40.1),R40.1,R40
5,F45.4,Pain disorders related to psychological factors,excludes1,pain NOS (R52),R52,R52
5,F45.8,Other somatoform disorders,excludes1,sleep related teeth grinding (G47.63),G47.63,G47
5,F50,Eating disorders,excludes1,anorexia NOS (R63.0),R63.0,R63
5,F50,Eating disorders,excludes1,feeding problems of newborn (P92.-),P92.-,P92
5,F50,Eating disorders,excludes1,polyphagia (R63.2),R63.2,R63
5,F50.0,Anorexia nervosa,excludes1,loss of appetite (R63.0),R63.0,R63
5,F50.0,Anorexia nervosa,excludes1,psychogenic loss of appetite (F50.89),F50.89,F50
5,F50.02,"Anorexia nervosa, binge eating/purging type",excludes1,bulimia nervosa (F50.2-),F50.2-,F50
5,F50.2,Bulimia nervosa,excludes1,"anorexia nervosa, binge eating/purging type (F50.02-)",F50.02-,F50
5,F50.83,Pica in adults,excludes1,pica in infancy and childhood (F98.3),F98.3,F98
5,F50.84,Rumination disorder in adults,excludes1,rumination disorder in infancy and childhood (F98.21),F98.21,F98
5,F51.12,Insufficient sleep syndrome,excludes1,sleep deprivation (Z72.820),Z72.820,Z72
5,F52.0,Hypoactive sexual desire disorder,excludes1,decreased libido (R68.82),R68.82,R68
5,F52.21,Male erectile disorder,excludes1,impotence of organic origin (N52.-),N52.-,N52
5,F52.21,Male erectile disorder,excludes1,impotence NOS (N52.-),N52.-,N52
5,F53,"Mental and behavioral disorders associated with the puerperium, not elsewhere classified",excludes1,"mood disorders with psychotic features (F30.2, F31.2, F31.5, F31.64, F32.3, F33.3)",F30.2; F31.2; F31.5; F31.64; F32.3; F33.3,F30; F31; F32; F33
5,F53,"Mental and behavioral disorders associated with the puerperium, not elsewhere classified",excludes1,postpartum dysphoria (O90.6),O90.6,O90
5,F53,"Mental and behavioral disorders associated with the puerperium, not elsewhere classified",excludes1,"psychosis in schizophrenia, schizotypal, delusional, and other psychotic disorders (F20-F29)",F20-F29,F20
5,F60.2,Antisocial personality disorder,excludes1,conduct disorders (F91.-),F91.-,F91
5,F63.0,Pathological gambling,excludes1,gambling and betting NOS (Z72.6),Z72.6,Z72
5,F63.2,Kleptomania,excludes1,shoplifting as the reason for observation for suspected mental disorder (Z03.8),Z03.8,Z03
5,F64.0,Transsexualism,excludes1,gender identity disorder of childhood (F64.2),F64.2,F64
5,F64.1,Dual role transvestism,excludes1,gender identity disorder in childhood (F64.2),F64.2,F64
5,F64.2,Gender identity disorder of childhood,excludes1,gender identity disorder in adolescence and adulthood (F64.0),F64.0,F64
5,Block F70-F79,Intellectual Disabilities (F70-F79),excludes1,"borderline intellectual functioning, IQ above 70 to 84 (R41.83)",R41.83,R41
5,F80.0,Phonological disorder,excludes1,speech articulation impairment due to aphasia NOS (R47.01),R47.01,R47
5,F80.0,Phonological disorder,excludes1,speech articulation impairment due to apraxia (R48.2),R48.2,R48
5,F80.1,Expressive language disorder,excludes1,mixed receptive-expressive language disorder (F80.2),F80.2,F80
5,F80.1,Expressive language disorder,excludes1,dysphasia and aphasia NOS (R47.-),R47.-,R47
5,F80.2,Mixed receptive-expressive language disorder,excludes1,central auditory processing disorder (H93.25),H93.25,H93
5,F80.2,Mixed receptive-expressive language disorder,excludes1,dysphasia or aphasia NOS (R47.-),R47.-,R47
5,F80.2,Mixed receptive-expressive language disorder,excludes1,expressive language disorder (F80.1),F80.1,F80
5,F80.2,Mixed receptive-expressive language disorder,excludes1,expressive type dysphasia or aphasia (F80.1),F80.1,F80
5,F80.2,Mixed receptive-expressive language disorder,excludes1,word deafness (H93.25),H93.25,H93
5,F80.81,Childhood onset fluency disorder,excludes1,adult onset fluency disorder (F98.5),F98.5,F98
5,F80.81,Childhood onset fluency disorder,excludes1,fluency disorder in conditions classified elsewhere (R47.82),R47.82,R47
5,F80.81,Childhood onset fluency disorder,excludes1,fluency disorder (stuttering) following cerebrovascular disease (I69. with final characters -23),,
5,F80.82,Social pragmatic communication disorder,excludes1,Asperger's syndrome (F84.5),F84.5,F84
5,F80.82,Social pragmatic communication disorder,excludes1,autistic disorder (F84.0),F84.0,F84
5,F81.0,Specific reading disorder,excludes1,alexia NOS (R48.0),R48.0,R48
5,F81.0,Specific reading disorder,excludes1,dyslexia NOS (R48.0),R48.0,R48
5,F81.2,Mathematics disorder,excludes1,acalculia NOS (R48.8),R48.8,R48
5,F82,Specific developmental disorder of motor function,excludes1,abnormalities of gait and mobility (R26.-),R26.-,R26
5,F82,Specific developmental disorder of motor function,excludes1,lack of coordination (R27.-),R27.-,R27
5,F84.0,Autistic disorder,excludes1,Asperger's syndrome (F84.5),F84.5,F84
5,F84.2,Rett's syndrome,excludes1,Asperger's syndrome (F84.5),F84.5,F84
5,F84.2,Rett's syndrome,excludes1,Autistic disorder (F84.0),F84.0,F84
5,F84.2,Rett's syndrome,excludes1,Other childhood disintegrative disorder (F84.3),F84.3,F84
5,F84.3,Other childhood disintegrative disorder,excludes1,Asperger's syndrome (F84.5),F84.5,F84
5,F84.3,Other childhood disintegrative disorder,excludes1,Autistic disorder (F84.0),F84.0,F84
5,F84.3,Other childhood disintegrative disorder,excludes1,Rett's syndrome (F84.2),F84.2,F84
5,F91,Conduct disorders,excludes1,antisocial behavior (Z72.81-),Z72.81-,Z72
5,F91,Conduct disorders,excludes1,antisocial personality disorder (F60.2),F60.2,F60
5,F94.1,Reactive attachment disorder of childhood,excludes1,disinhibited attachment disorder of childhood (F94.2),F94.2,F94
5,F94.1,Reactive attachment disorder of childhood,excludes1,normal variation in pattern of selective attachment,,
5,F94.2,Disinhibited attachment disorder of childhood,excludes1,reactive attachment disorder of childhood (F94.1),F94.1,F94
5,F98.0,Enuresis not due to a substance or known physiological condition,excludes1,enuresis NOS (R32),R32,R32
5,F98.1,Encopresis not due to a substance or known physiological condition,excludes1,encopresis NOS (R15.-),R15.-,R15
5,F98.21,Rumination disorder of infancy and childhood,excludes1,rumination disorder in adults (F50.84),F50.84,F50
5,F98.3,Pica of infancy and childhood,excludes1,pica in adults (F50.83),F50.83,F50
5,F98.4,Stereotyped movement disorders,excludes1,abnormal involuntary movements (R25.-),R25.-,R25
5,F98.5,Adult onset fluency disorder,excludes1,childhood onset fluency disorder (F80.81),F80.81,F80
5,F98.5,Adult onset fluency disorder,excludes1,dysphasia (R47.02),R47.02,R47
5,F98.5,Adult onset fluency disorder,excludes1,fluency disorder in conditions classified elsewhere (R47.82),R47.82,R47
5,F98.5,Adult onset fluency disorder,excludes1,fluency disorder (stuttering) following cerebrovascular disease (I69. with final characters -23),,
5,F98.5,Adult onset fluency disorder,excludes1,tic disorders (F95.-),F95.-,F95
5,F99,"Mental disorder, not otherwise specified",excludes1,unspecified mental disorder due to known physiological condition (F09),F09,F09
6,G00,"Bacterial meningitis, not elsewhere classified",excludes1,bacterial meningoencephalitis (G04.2),G04.2,G04
6,G00,"Bacterial meningitis, not elsewhere classified",excludes1,bacterial meningomyelitis (G04.2),G04.2,G04
6,G01,Meningitis in bacterial diseases classified elsewhere,excludes1,meningitis (in):,,
6,G01,Meningitis in bacterial diseases classified elsewhere,excludes1,gonococcal (A54.81),A54.81,A54
6,G01,Meningitis in bacterial diseases classified elsewhere,excludes1,leptospirosis (A27.81),A27.81,A27
