fiscalYear,code,codeDotted,billable,previousLongTitle,newLongTitle,previousShortTitle,newShortTitle
2021,M9251,M92.51,false,"Juvenile osteochondrosis of tibia and fibula, right leg",Juvenile osteochondrosis of proximal tibia,"Juvenile osteochondrosis of tibia and fibula, right leg",Juvenile osteochondrosis of proximal tibia
2021,M9252,M92.52,false,"Juvenile osteochondrosis of tibia and fibula, left leg",Juvenile osteochondrosis of tibia tubercle,"Juvenile osteochondrosis of tibia and fibula, left leg",Juvenile osteochondrosis of tibia tubercle
2021,Q5121,Q51.21,true,Other complete doubling of uterus,Complete doubling of uterus,Other complete doubling of uterus,Complete doubling of uterus
2021,Q5122,Q51.22,true,Other partial doubling of uterus,Partial doubling of uterus,Other partial doubling of uterus,Partial doubling of uterus
2021,Q5128,Q51.28,true,"Other doubling of uterus, other specified",Other and unspecified doubling of uterus,"Other doubling of uterus, other specified",Other and unspecified doubling of uterus
2021,Y92002,Y92.002,true,Bathroom of unspecified non-institutional (private) residence single-family (private) house as the place of occurrence of the external cause,Bathroom of unspecified non-institutional (private) residence as the place of occurrence of the external cause,Bathrm of unsp non-institut resdnce sngl-fmly house as place,Bathroom of unsp non-institut (private) residence as place
2021,Z681,Z68.1,true,"Body mass index (BMI) 19.9 or less, adult","Body mass index [BMI] 19.9 or less, adult","Body mass index (BMI) 19.9 or less, adult","Body mass index [BMI] 19.9 or less, adult"
2021,Z682,Z68.2,false,"Body mass index (BMI) 20-29, adult","Body mass index [BMI] 20-29, adult","Body mass index (BMI) 20-29, adult","Body mass index [BMI] 20-29, adult"
2021,Z6820,Z68.20,true,"Body mass index (BMI) 20.0-20.9, adult","Body mass index [BMI] 20.0-20.9, adult","Body mass index (BMI) 20.0-20.9, adult","Body mass index [BMI] 20.0-20.9, adult"
2021,Z6821,Z68.21,true,"Body mass index (BMI) 21.0-21.9, adult","Body mass index [BMI] 21.0-21.9, adult","Body mass index (BMI) 21.0-21.9, adult","Body mass index [BMI] 21.0-21.9, adult"
2021,Z6822,Z68.22,true,"Body mass index (BMI) 22.0-22.9, adult","Body mass index [BMI] 22.0-22.9, adult","Body mass index (BMI) 22.0-22.9, adult","Body mass index [BMI] 22.0-22.9, adult"
2021,Z6823,Z68.23,true,"Body mass index (BMI) 23.0-23.9, adult","Body mass index [BMI] 23.0-23.9, adult","Body mass index (BMI) 23.0-23.9, adult","Body mass index [BMI] 23.0-23.9, adult"
2021,Z6824,Z68.24,true,"Body mass index (BMI) 24.0-24.9, adult","Body mass index [BMI] 24.0-24.9, adult","Body mass index (BMI) 24.0-24.9, adult","Body mass index [BMI] 24.0-24.9, adult"
2021,Z6825,Z68.25,true,"Body mass index (BMI) 25.0-25.9, adult","Body mass index [BMI] 25.0-25.9, adult","Body mass index (BMI) 25.0-25.9, adult","Body mass index [BMI] 25.0-25.9, adult"
2021,Z6826,Z68.26,true,"Body mass index (BMI) 26.0-26.9, adult","Body mass index [BMI] 26.0-26.9, adult","Body mass index (BMI) 26.0-26.9, adult","Body mass index [BMI] 26.0-26.9, adult"
2021,Z6827,Z68.27,true,"Body mass index (BMI) 27.0-27.9, adult","Body mass index [BMI] 27.0-27.9, adult","Body mass index (BMI) 27.0-27.9, adult","Body mass index [BMI] 27.0-27.9, adult"
2021,Z6828,Z68.28,true,"Body mass index (BMI) 28.0-28.9, adult","Body mass index [BMI] 28.0-28.9, adult","Body mass index (BMI) 28.0-28.9, adult","Body mass index [BMI] 28.0-28.9, adult"
2021,Z6829,Z68.29,true,"Body mass index (BMI) 29.0-29.9, adult","Body mass index [BMI] 29.0-29.9, adult","Body mass index (BMI) 29.0-29.9, adult","Body mass index [BMI] 29.0-29.9, adult"
2021,Z683,Z68.3,false,"Body mass index (BMI) 30-39, adult","Body mass index [BMI] 30-39, adult","Body mass index (BMI) 30-39, adult","Body mass index [BMI] 30-39, adult"
2021,Z6830,Z68.30,true,"Body mass index (BMI) 30.0-30.9, adult","Body mass index [BMI]30.0-30.9, adult","Body mass index (BMI) 30.0-30.9, adult","Body mass index [BMI]30.0-30.9, adult"
2021,Z6831,Z68.31,true,"Body mass index (BMI) 31.0-31.9, adult","Body mass index [BMI] 31.0-31.9, adult","Body mass index (BMI) 31.0-31.9, adult","Body mass index [BMI] 31.0-31.9, adult"
2021,Z6832,Z68.32,true,"Body mass index (BMI) 32.0-32.9, adult","Body mass index [BMI] 32.0-32.9, adult","Body mass index (BMI) 32.0-32.9, adult","Body mass index [BMI] 32.0-32.9, adult"
2021,Z6833,Z68.33,true,"Body mass index (BMI) 33.0-33.9, adult","Body mass index [BMI] 33.0-33.9, adult","Body mass index (BMI) 33.0-33.9, adult","Body mass index [BMI] 33.0-33.9, adult"
2021,Z6834,Z68.34,true,"Body mass index (BMI) 34.0-34.9, adult","Body mass index [BMI] 34.0-34.9, adult","Body mass index (BMI) 34.0-34.9, adult","Body mass index [BMI] 34.0-34.9, adult"
2021,Z6835,Z68.35,true,"Body mass index (BMI) 35.0-35.9, adult","Body mass index [BMI] 35.0-35.9, adult","Body mass index (BMI) 35.0-35.9, adult","Body mass index [BMI] 35.0-35.9, adult"
2021,Z6836,Z68.36,true,"Body mass index (BMI) 36.0-36.9, adult","Body mass index [BMI] 36.0-36.9, adult","Body mass index (BMI) 36.0-36.9, adult","Body mass index [BMI] 36.0-36.9, adult"
2021,Z6837,Z68.37,true,"Body mass index (BMI) 37.0-37.9, adult","Body mass index [BMI] 37.0-37.9, adult","Body mass index (BMI) 37.0-37.9, adult","Body mass index [BMI] 37.0-37.9, adult"
2021,Z6838,Z68.38,true,"Body mass index (BMI) 38.0-38.9, adult","Body mass index [BMI] 38.0-38.9, adult","Body mass index (BMI) 38.0-38.9, adult","Body mass index [BMI] 38.0-38.9, adult"
2021,Z6839,Z68.39,true,"Body mass index (BMI) 39.0-39.9, adult","Body mass index [BMI] 39.0-39.9, adult","Body mass index (BMI) 39.0-39.9, adult","Body mass index [BMI] 39.0-39.9, adult"
2021,Z684,Z68.4,false,"Body mass index (BMI) 40 or greater, adult","Body mass index [BMI] 40 or greater, adult","Body mass index (BMI) 40 or greater, adult","Body mass index [BMI] 40 or greater, adult"
2021,Z6841,Z68.41,true,"Body mass index (BMI) 40.0-44.9, adult","Body mass index [BMI]40.0-44.9, adult","Body mass index (BMI) 40.0-44.9, adult","Body mass index [BMI]40.0-44.9, adult"
2021,Z6842,Z68.42,true,"Body mass index (BMI) 45.0-49.9, adult","Body mass index [BMI] 45.0-49.9, adult","Body mass index (BMI) 45.0-49.9, adult","Body mass index [BMI] 45.0-49.9, adult"
2021,Z6843,Z68.43,true,"Body mass index (BMI) 50.0-59.9, adult","Body mass index [BMI] 50.0-59.9, adult","Body mass index (BMI) 50.0-59.9, adult","Body mass index [BMI] 50.0-59.9, adult"
2021,Z6844,Z68.44,true,"Body mass index (BMI) 60.0-69.9, adult","Body mass index [BMI] 60.0-69.9, adult","Body mass index (BMI) 60.0-69.9, adult","Body mass index [BMI] 60.0-69.9, adult"
2021,Z6845,Z68.45,true,"Body mass index (BMI) 70 or greater, adult","Body mass index [BMI] 70 or greater, adult","Body mass index (BMI) 70 or greater, adult","Body mass index [BMI] 70 or greater, adult"
2021,Z685,Z68.5,false,Body mass index (BMI) pediatric,Body mass index [BMI] pediatric,Body mass index (BMI) pediatric,Body mass index [BMI] pediatric
2021,Z6851,Z68.51,true,"Body mass index (BMI) pediatric, less than 5th percentile for age","Body mass index [BMI] pediatric, less than 5th percentile for age","BMI pediatric, less than 5th percentile for age","Body mass index pediatric, less than 5th percentile for age"
2021,Z6852,Z68.52,true,"Body mass index (BMI) pediatric, 5th percentile to less than 85th percentile for age","Body mass index [BMI] pediatric, 5th percentile to less than 85th percentile for age","BMI pediatric, 5th percentile to less than 85% for age","Body mass index pediatric, 5th percentile to < 85% for age"
2021,Z6853,Z68.53,true,"Body mass index (BMI) pediatric, 85th percentile to less than 95th percentile for age","Body mass index [BMI] pediatric, 85th percentile to less than 95th percentile for age","BMI pediatric, 85% to less than 95th percentile for age","Body mass index pediatric, 85% to less than 95% for age"
2021,Z6854,Z68.54,true,"Body mass index (BMI) pediatric, greater than or equal to 95th percentile for age","Body mass index [BMI] pediatric, greater than or equal to 95th percentile for age","BMI pediatric, greater than or equal to 95% for age","Body mass index pediatric, > or equal to 95% for age"
2021,Z881,Z88.1,true,Allergy status to other antibiotic agents status,Allergy status to other antibiotic agents,Allergy status to other antibiotic agents status,Allergy status to other antibiotic agents
2021,Z882,Z88.2,true,Allergy status to sulfonamides status,Allergy status to sulfonamides,Allergy status to sulfonamides status,Allergy status to sulfonamides
2021,Z883,Z88.3,true,Allergy status to other anti-infective agents status,Allergy status to other anti-infective agents,Allergy status to other anti-infective agents status,Allergy status to other anti-infective agents
2021,Z884,Z88.4,true,Allergy status to anesthetic agent status,Allergy status to anesthetic agent,Allergy status to anesthetic agent status,Allergy status to anesthetic agent
2021,Z885,Z88.5,true,Allergy status to narcotic agent status,Allergy status to narcotic agent,Allergy status to narcotic agent status,Allergy status to narcotic agent
2021,Z886,Z88.6,true,Allergy status to analgesic agent status,Allergy status to analgesic agent,Allergy status to analgesic agent status,Allergy status to analgesic agent
2021,Z887,Z88.7,true,Allergy status to serum and vaccine status,Allergy status to serum and vaccine,Allergy status to serum and vaccine status,Allergy status to serum and vaccine
2021,Z888,Z88.8,true,"Allergy status to other drugs, medicaments and biological substances status","Allergy status to other drugs, medicaments and biological substances",Allergy status to oth drug/meds/biol subst status,Allergy status to other drug/meds/biol subst
2021,Z889,Z88.9,true,"Allergy status to unspecified drugs, medicaments and biological substances status","Allergy status to unspecified drugs, medicaments and biological substances",Allergy status to unsp drug/meds/biol subst status,Allergy status to unspecified drug/meds/biol subst
2022,F32,F32,false,"Major depressive disorder, single episode",Depressive episode,"Major depressive disorder, single episode",Depressive episode
2022,G7120,G71.20,true,"Congenital myopathy, unspecifed","Congenital myopathy, unspecified","Congenital myopathy, unspecifed","Congenital myopathy, unspecified"
2022,M350,M35.0,false,Sicca syndrome [Sjogren],Sjogren syndrome,Sicca syndrome [Sjogren],Sjogren syndrome
2022,M3500,M35.00,true,"Sicca syndrome, unspecified","Sjogren syndrome, unspecified","Sicca syndrome, unspecified","Sjogren syndrome, unspecified"
2022,M3501,M35.01,true,Sicca syndrome with keratoconjunctivitis,Sjogren syndrome with keratoconjunctivitis,Sicca syndrome with keratoconjunctivitis,Sjogren syndrome with keratoconjunctivitis
2022,M3502,M35.02,true,Sicca syndrome with lung involvement,Sjogren syndrome with lung involvement,Sicca syndrome with lung involvement,Sjogren syndrome with lung involvement
2022,M3503,M35.03,true,Sicca syndrome with myopathy,Sjogren syndrome with myopathy,Sicca syndrome with myopathy,Sjogren syndrome with myopathy
2022,M3504,M35.04,true,Sicca syndrome with tubulo-interstitial nephropathy,Sjogren syndrome with tubulo-interstitial nephropathy,Sicca syndrome with tubulo-interstitial nephropathy,Sjogren syndrome with tubulo-interstitial nephropathy
2022,M3509,M35.09,true,Sicca syndrome with other organ involvement,Sjogren syndrome with other organ involvement,Sicca syndrome with other organ involvement,Sjogren syndrome with other organ involvement
